LAT,LON,SPEED,COURSE,HEADING,ELAPSED,DESTINATION,FLAG,LENGTH,SHIPNAME,SHIPTYPE,SHIP_ID,WIDTH,L_FORE,W_LEFT,DWT,GT_SHIPTYPE,TYPE_IMG,TYPE_NAME,STATUS_NAME,ROT
4.8948069,-1.6988467,2,70,156,1124,TAKORADI GHANA,PA,289,DONG YUAN,7,117858,45,254,26,176193,6,,,,0
4.8933334,-1.6950001,0,142,,54,,,,[SAT-AIS],7,TWpNME1UQTNNak0wTVRBM01qTTBNUT09LVRjVmNSaVNOa2RMQnRkQm1ldlo0bHc9PQ==,,,,,,7,Cargo Vessel,At Anchor,
-34.941818,-40.346233,100,263,,52,,,,[SAT-AIS],7,TkRnd09ETXdORGd3T0RNd05EZ3dPQT09LWc4Q1lzUzlVWmR3Qnd0VWM0K1JqZnc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-10.406667,-99.71833,0,305,,48,,,,[SAT-AIS],2,TmpZMk5USXlOalkyTlRJeU5qWTJOUT09LTZZdXBXRmVwRGpDKzF5Q0Y2NlBNUEE9PQ==,,,,,,2,Fishing,At Anchor,
8.2133331,-82.873337,0,83,,48,,,,[SAT-AIS],8,TlRnMU1ETTJOVGcxTURNMk5UZzFNQT09LTBMNXUxdlN3am5CU1BrRzJaVG53MHc9PQ==,,,,,,8,Tanker,At Anchor,
-13.966173,-10.189892,125,134,,64,,,,[SAT-AIS],7,T0RBME56SXpPREEwTnpJek9EQTBOdz09LVNoUkkvRjkvYUZDTUtYWXB3RnQzQmc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
2.1202149,-37.658524,148,158,,69,,,,[SAT-AIS],8,TWpJeE1EQXhNakl4TURBeE1qSXhNQT09LXN3T0V6dTgySlNob2p2T0lPZzM0UEE9PQ==,,,,,,8,Tanker,Underway using Engine,
-21.328527,-176.65627,68,221,,69,,,,[SAT-AIS],9,TWpJNE16RTFNakk0TXpFMU1qSTRNdz09LWRxTzdDTE1xYUZSVnpwWkc3WUlSQXc9PQ==,,,,,,9,Pleasure Craft,Unknown,
-34.914799,-45.149395,98,91,,63,,,,[SAT-AIS],7,TVRrMk1EUTBNVGsyTURRME1UazJNQT09LTcrUmYvRVhBU3VtODlDU2hGZWtyU3c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-26.547306,-42.340858,85,100,,64,,,,[SAT-AIS],7,TlRZeU1qYzNOVFl5TWpjM05UWXlNZz09LWlpRUxPdHU4aVQzSmZ1NlI4Szh4N1E9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
8.5033331,-61.486668,0,28,,48,,,,[SAT-AIS],7,T1RJMk9UTXlPVEkyT1RNeU9USTJPUT09LUM0M3lUSVJ2Q3JsMDgrL0NjbnE3aUE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-37.393333,-52.945,100,321,,48,,,,[SAT-AIS],2,TmprNE56STROams0TnpJNE5qazROdz09LWtSUm92NU11K3FFNXNxYXc0WXNhR2c9PQ==,,,,,,2,Fishing,Underway using Engine,
-33.445477,-51.223209,135,39,,589,AR BHI>US HOU,LR,183,MUSTANG,8,9288218,32,153,22,50539,88,,,,
-31.934767,-49.826954,130,34,,64,,,,[SAT-AIS],8,TkRRMk9USTBORFEyT1RJME5EUTJPUT09LW1iTU5saWRjWk9zM2FMNnRWbTN1VVE9PQ==,,,,,,8,Tanker,Underway using Engine,
-20.786991,-40.571564,0,318,23,33,PONTA UBU BRPOU,LR,291,NGM HONOR,7,731858,45,246,28,179469,6,,,,
-36.870434,-56.305801,,,210,167,,UY,65,RIO SOLIS II,2,786437,11,15,6,1057,43,,,,0
-37.102921,-56.499226,,,,63,,,,[SAT-AIS],2,TVRrMU5EYzRNVGsxTkRjNE1UazFOQT09LXQ2d2J4cHFiYWk4UDJsWTNRb3NGOEE9PQ==,,,,,,2,Fishing,Underway using Engine,
7.9228916,-96.03167,118,275,,65,,,,[SAT-AIS],7,TWpVNU9EVTBNalU1T0RVME1qVTVPQT09LXVWWFo0TjlGYmx5L2xTeTVJdmowdEE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
5.8958449,-50.398788,121,129,,54,,,,[SAT-AIS],8,TmpVME9ESTFOalUwT0RJMU5qVTBPQT09LW5rMkZxcEQxSEdQYnN1MVJ0UVJEdEE9PQ==,,,,,,8,Tanker,Underway using Engine,
-51.954037,-58.100353,101,221,225,1176,FCX BAY,UK,49,CONCORDIA BAY,6,781016,10,42,5,541,192,,,,
-52.211666,-59.686668,0,182,,66,,,,[SAT-AIS],6,TkRnNE9EazNORGc0T0RrM05EZzRPQT09LUI2d2hsenpxaFBFeE9kcHFyYXJyWUE9PQ==,,,,,,6,Passenger Vessel,Underway using Engine,
-24.121418,-7.469595,106,117,,60,,,,[SAT-AIS],7,TlRnNU5qY3hOVGc1TmpjeE5UZzVOZz09LWI0Z01HUXdQMWt6TDE1N1laY01Zanc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-31.099382,-48.913982,108,47,50,795,PTSET,PA,209,WATER LILY,7,407274,32,185,22,57070,10,,,,
-29.68294,-47.163872,93,46,,46,,,,[SAT-AIS],7,TmpNMU5UYzVOak0xTlRjNU5qTTFOUT09LVg1N1lLOGJHQlVZT1pOcWRSOW9lVXc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-32.050194,-50.696335,50,195,,1176,ITJAI,FI,33,AMAZONE,9,5471,6,10,3,0,51,,,,
-33.590321,-50.574093,50,168,,48,,,,[SAT-AIS],9,T1RBMU9ETTJPVEExT0RNMk9UQTFPQT09LW1nT09LT1FmWDc2MVBBaFE4dEI3WXc9PQ==,,,,,,9,Pleasure Craft,Underway by Sail,
10.70291,-60.379002,116,119,,933,GFDDC,AG,123,NADJA,7,361224,21,110,13,8198,9,,,,
9.0887184,-57.924427,115,124,,59,,,,[SAT-AIS],7,TWpJd01qQTBNakl3TWpBME1qSXdNZz09LWNvVmkxaTZWZEMyUVRSS3B2cHVvc2c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
1.667515,-2.2442117,141,88,,50,,,,[SAT-AIS],8,T1RjNE9UQXhPVGM0T1RBeE9UYzRPUT09LWpjdUNJVm5QaW9HbjRyeXNkdlNoNHc9PQ==,,,,,,8,Tanker,Underway using Engine,
-25.371712,-33.470726,125,281,,63,,,,[SAT-AIS],8,TmpBeE56SXhOakF4TnpJeE5qQXhOdz09LUZUTVZ0RTJ6VlltOHBrM0RUU2VERVE9PQ==,,,,,,8,Tanker,Underway using Engine,
-19.657076,-123.68204,41,104,,69,,,,[SAT-AIS],2,TWpNd01UazBNak13TVRrME1qTXdNUT09LVJYamZwbTd1RTgzTTBaRDZIOGM5ZkE9PQ==,,,,,,2,Fishing,Underway using Engine,
-26.851667,-19.481667,100,117,,69,,,,[SAT-AIS],8,TVRNNE5UUXpNVE00TlRRek1UTTROUT09LVliR01tWGlSM296TlMzUnRmZ2JPMUE9PQ==,,,,,,8,Tanker,Underway using Engine,
-63.529713,-56.719872,,,,70,,,,[SAT-AIS],1,TlRVM016TTNOVFUzTXpNM05UVTNNdz09LWU4S1RBSFZRV2twb0gxN0U3WldLcXc9PQ==,,,,,,1,Navigation Aids,Nav Aid,
8.4283733,-16.394434,177,147,148,28,EGPSD>>LKCMB,LR,368,AL MURABBA,7,2150921,51,140,20,149360,11,,,,0
4.95225,-6.0888,,,,58,,,,[SAT-AIS],0,TXpVMk5URXhNelUyTlRFeE16VTJOUT09LUE1aU96UkRMa09TUW9qKzNVZ3ZhWkE9PQ==,,,,,,0,Unspecified Ship,,
-30.710106,-1.1683867,135,101,,70,,,,[SAT-AIS],8,TVRNek56WTRNVE16TnpZNE1UTXpOdz09LUJ4NE5BTkc2TFRWdFFlSGp5Z3F4ZFE9PQ==,,,,,,8,Tanker,Underway using Engine,
-33.838623,-41.196789,108,88,,62,,,,[SAT-AIS],8,TnpjNU5USTJOemM1TlRJMk56YzVOUT09LTUyMHkzTHdXVk1SNUpjZnZiZTR5SlE9PQ==,,,,,,8,Tanker,Underway using Engine,
-40.725254,-64.933937,,,,66,,,,[SAT-AIS],2,TkRjek1EVXpORGN6TURVek5EY3pNQT09LWt1YVRYc3QveFlaY1JQMGYzbEszdmc9PQ==,,,,,,2,Fishing,Underway using Engine,
-37.957932,-54.118668,25,105,,70,,,,[SAT-AIS],2,T0RrMU1EYzBPRGsxTURjME9EazFNQT09LVZDLzlCVjJFdXh5SjZwWnJpSTJ1REE9PQ==,,,,,,2,Fishing,Moored,
-1.5344967,-85.482681,71,274,,70,,,,[SAT-AIS],8,T0RjeE9UWXpPRGN4T1RZek9EY3hPUT09LUlqZzZsa3VESjFYYnVFbGUra1YyNmc9PQ==,,,,,,8,Tanker,Unknown,
0.197355,-47.435104,126,350,,660,US CRP,MH,195,CHAMPION POMER,8,209310,32,163,16,52579,88,,,,
2.2359483,-47.814095,133,352,,70,,,,[SAT-AIS],8,TVRnNU9ERXhNVGc1T0RFeE1UZzVPQT09LUhCV0RZc0JPdkZEZHM1anhTQVYzWEE9PQ==,,,,,,8,Tanker,Underway using Engine,
-0.49070334,-82.899872,8,126,,65,,,,[SAT-AIS],2,TXpFMk5ESXpNekUyTkRJek16RTJOQT09LS9BRzRRQkhkd0piWHRpVGhTdm85Rmc9PQ==,,,,,,2,Fishing,Unknown,
7.6681914,-73.839035,0,,,33,CARTAGENA,CO,32,REMOLCADOR TOLEDO,3,778373,8,350,51,,74,,,,
-15.7988,7.74295,88,138,138,367,NA WVB,LR,189,VAN KNIGHT,7,687022,32,161,11,56611,6,,,,0
-16.347584,8.25945,90,141,,71,,,,[SAT-AIS],7,TXpNM09UY3pNek0zT1Rjek16TTNPUT09LTd6KzlyOHVtV0E3c3Q5N3NjYkxFMmc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-36.838531,-132.69678,0,,280,44,CLASS B,NZ,34,COUNTACH,9,8091376,63,0,0,,,,,,
-10.979775,8.1153469,151,337,,71,,,,[SAT-AIS],7,TWpFd016WXdNakV3TXpZd01qRXdNdz09LVNZUmdjdEhIdGVFUXB0NHkyZlRuVUE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
1.225,-84.64167,90,,,71,,,,[SAT-AIS],2,T0RFMU1UY3lPREUxTVRjeU9ERTFNUT09LXpNalRaN2pLQVYydmdmZW1TSW1jR0E9PQ==,,,,,,2,Fishing,Engaged in Fishing,
8.4954662,-45.60915,113,142,,71,,,,[SAT-AIS],7,TWpNek16TXlNak16TXpNeU1qTXpNdz09LXE3RVU0TWRHTkFCRHBjNlhpRFZXa1E9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-17.590063,10.233203,116,156,157,195,CAPE TOWN FOR ORDERS,MH,277,FRONT CRUISER,8,6181558,48,228,26,157215,17,,,,1
-17.961752,10.381233,115,160,,70,,,,[SAT-AIS],8,T0RneE1qUXlPRGd4TWpReU9EZ3hNZz09LXBxcEd6UkQvZ3BOT0RIY0VxMlpJYlE9PQ==,,,,,,8,Tanker,Underway using Engine,
-1.762225,-48.545116,41,159,159,934,CLASS B,BR,0,GIGANTE DO MAR I9A,7,7729083,0,0,0,,,,,,
-1.7942333,-48.279053,40,81,,71,,,,[SAT-AIS],7,TWpZNE5EWXdNalk0TkRZd01qWTROQT09LVNhcDMwdlNPRHRuendBcUl3TjdnSEE9PQ==,,,,,,7,Cargo Vessel,Unknown,
-23.632582,-178.89606,6,72,,41,CLASS B,NZ,21,OVERDRAFT,9,9260885,4,14,2,,,,,,
-13.368122,-146.33817,50,327,,54,,,,[SAT-AIS],9,TVRFeU56STVNVEV5TnpJNU1URXlOdz09LXZNS3l6UWozbHY2cUVVcTlGYWtHT2c9PQ==,,,,,,9,Pleasure Craft,Unknown,
-20.409414,-70.345955,0,0,217,849,,CL,44,INTREPIDO,2,777186,10,5,8,516,37,,,,
-20.997162,-70.840317,,,,55,,,,[SAT-AIS],2,TkRrNU1EY3hORGs1TURjeE5EazVNQT09LWlPVldJR01mRGg0YW5nZjVuV2plL1E9PQ==,,,,,,2,Fishing,Underway using Engine,
8.9942884,-154.31314,108,104,,64,,,,[SAT-AIS],2,TWpnNU56RTNNamc1TnpFM01qZzVOdz09LXY4dW1KR1BJVlp4MmlaWnYyUDBEdmc9PQ==,,,,,,2,Fishing,Moored,
5.1591716,-4.3199482,81,249,,260,GULF TIDE J/R,BZ,31,ICM NAUTICAL 1,3,378005,7,6,6,72,33,,,,
5.0541449,-4.7409134,83,253,,63,,,,[SAT-AIS],3,TWprNE9EYzNNams0T0RjM01qazRPQT09LWI0MnRXcjBhejhRSHR3dERLWlpFdkE9PQ==,,,,,,3,Tugs & Special Craft,Moored,
-39.539406,-56.95948,115,15,,525,UY MVD,KR,63,SOUTHERN PARK,2,1551582,9,15,5,569,37,,,,
-38.133434,-56.456661,116,15,,71,,,,[SAT-AIS],2,TnpJMk1ETTJOekkyTURNMk56STJNQT09LU5neWp4bnE0QklsMnArRUxraVVVWUE9PQ==,,,,,,2,Fishing,Underway using Engine,
-13.82398,-171.76295,2,,,441,APIA,PA,65,H Y,7,7283415,16,45,8,1000,139,,,,
-13.82398,-171.76295,2,,,72,,,,[SAT-AIS],7,T1RrMk1EQXhPVGsyTURBeE9UazJNQT09LVk4bVBocUxhRU5WUUhJVWI3L0VjTkE9PQ==,,,,,,7,Cargo Vessel,Moored,
-16.711933,3.2323649,118,319,321,87,GM BJL,PA,228,TRITON CENTURY,7,5722470,32,201,20,82079,6,,,,0
-16.674343,3.2031467,116,315,,72,,,,[SAT-AIS],7,TnpNek56STROek16TnpJNE56TXpOdz09LXNRWHhWT1VteEpNa0ZxakFYbUJ4Vmc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-31.399033,-13.297067,106,279,,1374,BR PNG,MT,229,STAR PIERA,7,3369,36,192,12,91951,6,,,,
-31.346134,-17.616867,106,285,,69,,,,[SAT-AIS],7,TlRVd016UTFOVFV3TXpRMU5UVXdNdz09LWtJM1dWNFpGaStkVjZyYW84Ni9rTmc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
2.344923,-27.91791,126,206,,1238,BRPNG,LR,229,JY LAKE,7,5758540,32,195,11,81146,6,,,,
0.42465833,-28.837708,54,206,,71,,,,[SAT-AIS],7,TWpVNU5UYzNNalU1TlRjM01qVTVOUT09LW04aUVzOEJEUFpKWVVTUzJ6Wmt4elE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
1.2566667,-89.368332,0,,,72,,,,[SAT-AIS],2,T1RjNE9URTFPVGM0T1RFMU9UYzRPUT09LVdGSDJIU3FJYW5mSUhnOC9mUkpEQWc9PQ==,,,,,,2,Fishing,Underway using Engine,
1.4002583,-85.503563,4,183,,71,,,,[SAT-AIS],8,TVRJM056WXlNVEkzTnpZeU1USTNOdz09LTJRTlI1TThEK3VUZmZSN2k2MWlueFE9PQ==,,,,,,8,Tanker,Underway using Engine,
8.5506668,-62.349834,156,61,60,945,VEBOC,PT,118,ROIBEIRA,7,254493,15,104,3,7781,9,,,,0
8.4949999,-61.075001,0,295,,72,,,,[SAT-AIS],7,TVRrMU9EZzVNVGsxT0RnNU1UazFPQT09LTNFUTVsb2NiZEN1ZjY0NnkyU2RVVXc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-14.12903,10.649815,121,346,350,263,GA LBV,LU,199,MEDI ROMA,7,5319184,32,174,20,60501,6,,,,
-13.499405,10.534168,118,350,,72,,,,[SAT-AIS],7,T0RFd05USTNPREV3TlRJM09ERXdOUT09LWRjYlZEaW9VT2Mrekc0T01IY1kzMWc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-20.481861,2.8564069,118,135,,434,SG SIN,PA,291,CAPE SUNRISE,7,464179,45,253,28,181422,6,,,,
-21.370939,3.6486349,113,140,,70,,,,[SAT-AIS],7,TnpnM01UVXhOemczTVRVeE56ZzNNUT09LUNnN29GWGNCeUY5SU9RV1ZmNlU1cUE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-27.700371,1.8890717,123,123,,71,,,,[SAT-AIS],8,TmpBd09UazFOakF3T1RrMU5qQXdPUT09LWJXUFkwYXlCNHFQMkZJWFhjcmNSQ0E9PQ==,,,,,,8,Tanker,Underway using Engine,
-20.484356,6.7330098,126,323,,70,,,,[SAT-AIS],7,TWpnek9EazNNamd6T0RrM01qZ3pPQT09LWpPdktFb1JBcnZkVVViaDBOR3c2Umc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-35.638847,1.2017033,105,93,,71,,,,[SAT-AIS],7,TXpnNE9UYzRNemc0T1RjNE16ZzRPUT09LVJGeDl5TERhcy9NWVJGZ081NW44WFE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-0.112097,-47.765198,91,61,,280,PMA -MA,BR,258,FORTE SAO MARCELO,7,6852433,43,218,17,121669,6,,,,
0.19866499,-47.275585,105,55,,70,,,,[SAT-AIS],7,TlRjeE5UZ3dOVGN4TlRnd05UY3hOUT09LVd3ODVlR2l5dHJHNWhqTVB0TGx4NWc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-35.939705,-50.520653,73,291,,71,,,,[SAT-AIS],2,TmpRd09EWXdOalF3T0RZd05qUXdPQT09LW9uTkV0TWpwODlJdHhDNGsxWXpya1E9PQ==,,,,,,2,Fishing,Default,
-20.24724,-70.519173,93,258,,253,CLASS B,CN,60,FU YUAN YU 7717,2,5815806,11,45,5,0,37,,,,
-20.323349,-71.033936,93,261,,72,,,,[SAT-AIS],2,T0RFek16a3hPREV6TXpreE9ERXpNdz09LTFSU1FzZDhMYjA3TzdkbEZxUXZGMHc9PQ==,,,,,,2,Fishing,Underway using Engine,
-2.5051117,-41.515106,34,210,,72,,,,[SAT-AIS],2,TmpjM09EVTVOamMzT0RVNU5qYzNPQT09LW5ITVF2WFhxa2xwcW5WN1hsRzNHS1E9PQ==,,,,,,2,Fishing,Default,
-0.93918335,-40.203766,173,321,325,810,USNYC,LR,256,RDO FORTUNE,7,2086,37,195,24,63007,11,,,,1
2.0422101,-42.356937,177,323,,71,,,,[SAT-AIS],7,TlRNek5qQTJOVE16TmpBMk5UTXpOZz09LWpzTEVNdVdmdlFFQlc2WmVMYnlUTUE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-26.465975,-46.528316,0,67,199,755,SINGAPORE WBA,BS,265,CIDADE DE ITAJAI,8,373636,42,220,32,92468,56,,,,0
-26.465,-46.526669,0,302,,72,,,,[SAT-AIS],8,T1RBMU9UTXpPVEExT1RNek9UQTFPUT09LWZLN0lDZHFGZGFnUzlnVVlNckVlWUE9PQ==,,,,,,8,Tanker,At Anchor,
6.5134416,-58.575634,0,342,,70,,,,[SAT-AIS],3,TVRjeE16SXpNVGN4TXpJek1UY3hNdz09LTM5RGxmWVhORUR4bUE4ellXMkNpMWc9PQ==,,,,,,3,Tugs & Special Craft,Restricted Manoeuvrability,
-25.499935,-48.495018,0,236,261,30,BRPNG,HK,335,COSCOSHIPPING BRAZIL,7,8066874,51,100,15,144774,11,,,,0
5.2814832,-57.249153,0,0,,72,,,,[SAT-AIS],3,TWpRME9EUXdNalEwT0RRd01qUTBPQT09LWFQV0hucis3bXROYkFycStsME9GaVE9PQ==,,,,,,3,Tugs & Special Craft,Default,
-35.175053,-55.2719,1,322,176,29,UYPDP,BS,282,BOSSA NOVA SPIRIT,8,372049,49,228,28,154199,197,,,,0
10.161233,-89.656952,128,139,,371,PABLB,LR,228,LR1 CARRIER,8,213836,32,203,16,73675,17,,,,
9.3666668,-88.873337,130,134,,70,,,,[SAT-AIS],8,T1RRd09EQXpPVFF3T0RBek9UUXdPQT09LTJ4S3pyVVFJVEVtenNLQ3JvV25OdFE9PQ==,,,,,,8,Tanker,Underway using Engine,
-31.448143,-41.693741,75,67,,70,,,,[SAT-AIS],7,TnpnNE1qRTJOemc0TWpFMk56ZzRNZz09LXVrVnc0R1ZtR29ZMWlsN3NTdzl0Y2c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-10.613083,-35.2271,111,198,197,332,BR PRM,PA,225,HONG DAI,7,417592,32,191,21,76556,6,,,,0
-11.38055,-35.474998,108,199,,71,,,,[SAT-AIS],7,TmpnMU56a3pOamcxTnprek5qZzFOdz09LStzZjZpUDI3ZXNLMFkyM29QOEZ6V3c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
8.4670982,-86.453384,113,272,,38,CN NDE,PA,189,JPS ELLI,7,4471736,32,167,21,57523,6,,,,
-14.602992,-142.00038,43,18,,73,,,,[SAT-AIS],9,TVRrek1ESTBNVGt6TURJME1Ua3pNQT09LTJtNkhSQ0pnNTZ6WEJMT2ZlWE8zeVE9PQ==,,,,,,9,Pleasure Craft,Unknown,
-3.3142416,-14.193078,25,90,,70,,,,[SAT-AIS],2,TWpNeU1UWTBNak15TVRZME1qTXlNUT09LVcxd2hZTGNnSVlHZWt5RHdBalRFYlE9PQ==,,,,,,2,Fishing,Underway using Engine,
-3.2321899,-38.761379,170,8,11,438,BRPEC>BRMAO,BR,227,PEDRO ALVARES CABRAL,7,774605,37,185,23,52019,11,,,,
-1.9916667,-40.111668,190,293,,70,,,,[SAT-AIS],7,TkRJeU1qWTJOREl5TWpZMk5ESXlNZz09LVRFVXZYY2xYQ20wd25iYTlsUlRzRmc9PQ==,,,,,,7,Cargo Vessel,Moored,
-0.48141333,-90.265793,0,258,170,31,CANAL DE ITABACA,LU,100,VERTOM THEA,7,363608,15,86,4,4470,9,,,,0
10.421825,-17.555477,113,139,,43,"VIZAG,INDIA",MT,199,SEAEAGLE II,7,5989038,32,173,21,61305,6,,,,
-35.515865,-37.377522,37,53,,70,,,,[SAT-AIS],7,TVRBME9UVTNNVEEwT1RVM01UQTBPUT09LUl3RklPYzZLT1ZML3J1dGQvUDVjU0E9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-51.776669,-73.561668,0,,,71,,,,[SAT-AIS],7,Tmprd056YzBOamt3TnpjME5qa3dOdz09LWVJUVVLeFJpS2RQRGpSdTF6b2ZBN0E9PQ==,,,,,,7,Cargo Vessel,At Anchor,
9.4933329,-120.82333,0,1,,71,,,,[SAT-AIS],2,T1RRM056VXdPVFEzTnpVd09UUTNOdz09LXVJbjVROHpTTGtLc1RnTGYzaWxocnc9PQ==,,,,,,2,Fishing,Moored,
-15.19177,0.79850334,167,325,325,1386,SOUTHAMPTON,GB,322,HYUNDAI NEPTUNE,7,4144348,48,116,20,124092,11,,,,3
-10.22756,-2.8334651,167,324,,70,,,,[SAT-AIS],7,TXpVNE9ERXhNelU0T0RFeE16VTRPQT09LXZORXBaRzRDbnpOMGZEQmN6OVJ2dEE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
1.0312667,-79.715683,0,164,261,493,EC ESM,MH,229,SEAWAYS SAMAR,8,713567,32,199,21,73919,88,,,,0
1.0316666,-79.71833,0,250,,74,,,,[SAT-AIS],8,TWpNek1ERTBNak16TURFME1qTXpNQT09LVlKQW9BbjgrTENycUZjb0VKbnQ0TkE9PQ==,,,,,,8,Tanker,Moored,
-5.4494066,-143.65268,37,79,,74,,,,[SAT-AIS],2,TXpVNU16UTJNelU1TXpRMk16VTVNdz09LUdhSGFxejdvTytJUld0cjgxeWpJdFE9PQ==,,,,,,2,Fishing,Default,
-45.774395,-67.320221,0,181,299,29,CALETA CORDOVA,AR,228,SAN JULIAN,8,772531,32,191,28,69554,71,,,,0
-6.013535,-179.56038,60,91,,75,,,,[SAT-AIS],2,T1RjNE9EQXpPVGM0T0RBek9UYzRPQT09LVlyQXJCUEgzeWl5Sk1FUkUvalpNSGc9PQ==,,,,,,2,Fishing,Default,
-1.5627416,-0.41281,6,44,,75,,,,[SAT-AIS],0,TWprek1ETXhNamt6TURNeE1qa3pNQT09LVBuSkRlQlRRby91cm0yc2laRWl5V2c9PQ==,,,,,,0,Unspecified Ship,Default,
3.0679483,-37.648594,123,248,,75,,,,[SAT-AIS],7,TnpJMk5qazVOekkyTmprNU56STJOZz09LW8wYmROZTdjT0N6VE1RL1VaRkwyWmc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
6.3310452,-10.87789,3,74,66,91,LR MLW,MT,199,SINOP,7,1906,32,165,8,63200,6,,,,0
6.3299999,-10.876667,0,41,,72,,,,[SAT-AIS],7,TlRnMU5EVTNOVGcxTkRVM05UZzFOQT09LXI4Q0FXbzJvY1JPUS9XR1AyRzdRZUE9PQ==,,,,,,7,Cargo Vessel,At Anchor,
-6.6810565,-26.033239,,,,76,,,,[SAT-AIS],1,TXpBM01EZzVNekEzTURnNU16QTNNQT09LUNIb3VydmJTVUhXQmc5QkJtcWRJYnc9PQ==,,,,,,1,Navigation Aids,Nav Aid,
-20.722145,-74.534721,6,44,51,616,CLASS B,CN,66,FU YUAN YU7706,2,9736306,11,22,4,850,37,,,,
-20.80546,-74.628143,4,21,,76,,,,[SAT-AIS],2,TVRrMU1UQXdNVGsxTVRBd01UazFNUT09LWI5dzNCazgwTGF0TnhZMXNoZjhUbXc9PQ==,,,,,,2,Fishing,Unknown,
8.9708014,-82.106262,0,321,225,42,PA CHG,GR,274,EPHESOS,8,214597,50,0,25,164732,17,,,,1
-0.83074832,-50.78886,79,12,,76,,,,[SAT-AIS],3,TkRBeU1qSXlOREF5TWpJeU5EQXlNZz09LVJZaFk1YjNOZjFMYWdSUXVseDNqRHc9PQ==,,,,,,3,Tugs & Special Craft,Unknown,
-19.381664,-75.284729,71,144,,569,CLASS B,CN,48,NING TAI 615,2,8973206,8,0,0,,,,,,
-19.391901,-75.292549,1,35,,76,,,,[SAT-AIS],2,TWpFd09Ua3hNakV3T1RreE1qRXdPUT09LTllZ01Rbkh1K0MvZWM1bHJkOW16Y1E9PQ==,,,,,,2,Fishing,Unknown,
-63.562046,-56.295174,,,,70,,,,[SAT-AIS],1,T0RJM01ETXhPREkzTURNeE9ESTNNQT09LTJiemN0cTBEcUcyeGxnbzR6eUxTS3c9PQ==,,,,,,1,Navigation Aids,Nav Aid,
9.2799997,-90.40667,120,109,,77,,,,[SAT-AIS],7,TWpBek5qYzFNakF6TmpjMU1qQXpOZz09LVdKNVpnSmRESkYxNGxxUmdSUk9vS2c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-1.6775,-114.35576,16,324,,77,,,,[SAT-AIS],2,T0RrNE5UQTVPRGs0TlRBNU9EazROUT09LUpzZHVLYnlETWx3eHAzVVZFOTduVHc9PQ==,,,,,,2,Fishing,Unknown,
-29.245501,-48.438351,123,200,198,322,ARDKS,SG,183,PM DUKE,8,688223,32,149,23,51218,88,,,,
-30.089359,-48.787449,128,198,,70,,,,[SAT-AIS],8,T0RBeU56ZzBPREF5TnpnME9EQXlOdz09LWFRZXRMOVhnUlh3UFlMNEVuTTRQNmc9PQ==,,,,,,8,Tanker,Underway using Engine,
-17.278553,-17.205297,128,304,,626,BR ITQ,MH,229,CL YINGTAN,7,8798140,32,198,10,82311,6,,,,
-16.171673,-18.881113,126,304,,70,,,,[SAT-AIS],7,T1RnNE5qVXlPVGc0TmpVeU9UZzROZz09LWlBTHh3azJNQkwxMzc2TlV4SksyaWc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-27.645,-29.228333,110,273,,71,,,,[SAT-AIS],7,TnpZM016STBOelkzTXpJME56WTNNdz09LUxoMFd1THJ0eVhFSUUwOURJK2loQnc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-8.1618252,-155.1357,40,181,,77,,,,[SAT-AIS],7,TWpneU1UVTBNamd5TVRVME1qZ3lNUT09LU9DRDlsTXpSVXFPL24ybXpSTFlTcmc9PQ==,,,,,,7,Cargo Vessel,Default,
